date,position,seniority_number,birthdate,changes_id,serial_number,instructions,datetime_collected
2020-05-04,52,20051019,1948-07-07,415903,12106206,,2020-05-04 20:00
2020-05-04,167,20056019,1986-02-16,319412,12128615,,2020-05-04 20:00
2020-05-04,19,20048001,1981-01-22,381782,12092908,,2020-05-04 20:00
2020-05-04,336,20061028,1978-07-11,385267,12156223,,2020-05-04 20:00
2020-05-04,48,20051014,1959-09-13,363672,12106052,,2020-05-04 20:00
2020-05-04,53,20051020,1955-12-06,40250,12105039,,2020-05-04 20:00
2020-05-04,32,20050012,1967-03-08,291142,12098323,,2020-05-04 20:00
2020-05-04,348,20062005,1973-09-21,410528,12158272,,2020-05-04 20:00
2020-05-04,347,20062004,1971-01-18,402947,12157861,,2020-05-04 20:00
2020-05-04,1048,20093002,1970-08-04,9698,12278357,,2020-05-04 20:00
2020-05-04,1050,20093004,1959-01-18,423820,12277803,,2020-05-04 20:00
2020-05-04,1055,20093009,1959-03-16,425507,12279436,,2020-05-04 20:00
2020-05-04,1053,20093007,1978-07-13,33101,12278096,,2020-05-04 20:00
2020-05-04,1051,20093005,1979-08-01,373702,12278750,,2020-05-04 20:00
2020-05-04,1054,20093008,1970-02-15,56756,12277346,,2020-05-04 20:00
2020-05-04,1065,20094010,1954-01-06,299903,12283456,,2020-05-04 20:00
2020-05-04,1064,20094009,1972-10-17,410479,12281119,,2020-05-04 20:00
2020-05-04,1058,20094003,1984-02-06,304007,12284623,,2020-05-04 20:00
2020-05-04,1057,20094002,1968-08-21,425435,12281134,,2020-05-04 20:00
2020-05-04,1063,20094008,1982-01-06,424315,12283660,,2020-05-04 20:00
2020-05-04,1060,20094005,1965-05-22,381384,12282391,,2020-05-04 20:00
2020-05-04,1062,20094007,1957-12-10,425130,12280884,,2020-05-04 20:00
2020-05-04,1061,20094006,1942-11-24,425526,12282946,,2020-05-04 20:00
2020-05-04,1056,20094001,1987-09-27,424216,12284401,,2020-05-04 20:00
2020-05-04,1059,20094004,1955-07-29,303778,12282017,,2020-05-04 20:00
2020-05-04,118,20054009,1990-07-14,320041,12120244,,2020-05-04 20:00
2020-05-04,123,20054014,1975-04-10,368471,12119470,,2020-05-04 20:00
2020-05-04,117,20054008,1963-05-18,23587,12120526,,2020-05-04 20:00
2020-05-04,98,20053012,1963-11-20,388104,12114299,,2020-05-04 20:00
2020-05-04,1067,20095002,1957-02-10,338146,12286534,,2020-05-04 20:00
2020-05-04,1068,20095004,1976-07-17,356536,12286118,,2020-05-04 20:00
2020-05-04,1072,20095008,1989-08-19,425548,12286203,,2020-05-04 20:00
2020-05-04,1066,20095001,1977-02-25,415785,12287917,,2020-05-04 20:00
2020-05-04,1069,20095005,1976-11-10,14533,12284976,,2020-05-04 20:00
2020-05-04,1071,20095007,1959-03-10,32598,12286116,,2020-05-04 20:00
2020-05-04,1070,20095006,1989-03-02,392874,12287024,,2020-05-04 20:00
2020-05-04,1082,20096020,1959-05-20,371374,12289632,,2020-05-04 20:00
2020-05-04,1077,20096007,1944-02-18,423344,12289565,,2020-05-04 20:00
2020-05-04,1076,20096006,1990-10-01,384850,12289031,,2020-05-04 20:00
2020-05-04,1079,20096013,1975-03-24,334922,12289731,,2020-05-04 20:00
2020-05-04,1085,20096031,1972-03-05,23920,12289577,,2020-05-04 20:00
2020-05-04,1074,20096002,1973-04-07,304941,12288708,,2020-05-04 20:00
2020-05-04,1081,20096019,1958-06-05,9859,12289650,,2020-05-04 20:00
2020-05-04,1088,20096035,1964-10-09,313903,12289756,,2020-05-04 20:00
2020-05-04,1086,20096032,1952-04-21,41683,12290770,,2020-05-04 20:00
2020-05-04,1087,20096033,1976-06-01,408541,12288779,,2020-05-04 20:00
2020-05-04,1084,20096029,1944-07-08,22179,12290779,,2020-05-04 20:00
2020-05-04,1078,20096008,1973-12-01,46712,12289352,,2020-05-04 20:00
2020-05-04,1083,20096025,1964-11-19,303571,12289553,,2020-05-04 20:00
2020-05-04,1080,20096014,1973-07-23,411841,12289623,,2020-05-04 20:00
2020-05-04,1073,20096001,1972-09-08,303329,12289538,,2020-05-04 20:00
2020-05-04,1089,20097001,1972-05-07,381633,12291007,,2020-05-04 20:00
2020-05-04,1075,20096005,1981-10-20,422275,12289678,,2020-05-04 20:00
2020-05-04,1092,20098004,1977-11-19,403968,12293855,,2020-05-04 20:00
2020-05-04,1095,20098007,1987-07-29,402207,12295080,,2020-05-04 20:00
2020-05-04,1094,20098006,1948-01-14,27832,12293821,,2020-05-04 20:00
2020-05-04,1096,20098008,1980-03-02,408774,12295752,,2020-05-04 20:00
2020-05-04,1093,20098005,1971-09-26,423316,12294294,,2020-05-04 20:00
2020-05-04,1097,20098009,1974-06-20,316032,12295884,,2020-05-04 20:00
2020-05-04,1091,20098003,1999-06-17,417038,12296054,,2020-05-04 20:00
2020-05-04,1090,20098002,1954-09-29,382127,12295740,,2020-05-04 20:00
2020-05-04,1098,20099001,1975-10-05,425592,12298975,,2020-05-04 20:00
2020-05-04,1100,20099003,1968-03-21,18749,12300557,,2020-05-04 20:00
2020-05-04,1109,20099012,1971-12-21,276107,12298819,,2020-05-04 20:00
2020-05-04,1103,20099006,1973-12-18,403910,12301243,,2020-05-04 20:00
2020-05-04,125,20054016,1981-09-04,317941,12122277,,2020-05-04 20:00
2020-05-04,1102,20099005,1980-09-10,291583,12297748,,2020-05-04 20:00
2020-05-04,1105,20099008,1964-04-23,413093,12298740,,2020-05-04 20:00
2020-05-04,1101,20099004,1958-12-24,47665,12300016,,2020-05-04 20:00
2020-05-04,1110,20099013,1990-05-18,389532,12299647,,2020-05-04 20:00
2020-05-04,1108,20099011,1994-03-14,419110,12300342,,2020-05-04 20:00
2020-05-04,1099,20099002,1956-05-01,378105,12297469,,2020-05-04 20:00
2020-05-04,1104,20099007,1969-03-06,12588,12300216,,2020-05-04 20:00
2020-05-04,1107,20099010,1955-08-30,40295,12298750,,2020-05-04 20:00
2020-05-04,1106,20099009,1991-08-18,408489,12298446,,2020-05-04 20:00
2020-05-04,1113,20100003,1973-10-20,395914,12303500,,2020-05-04 20:00
2020-05-04,1119,20100009,1969-01-09,379913,12301743,,2020-05-04 20:00
2020-05-04,1114,20100004,1985-04-19,288951,12303795,,2020-05-04 20:00
2020-05-04,1115,20100005,1953-09-13,31775,12302997,,2020-05-04 20:00
2020-05-04,1111,20100001,1986-06-25,413844,12303912,,2020-05-04 20:00
2020-05-04,1118,20100008,1982-10-29,386135,12302286,,2020-05-04 20:00
2020-05-04,1117,20100007,1948-09-30,24216,12303251,,2020-05-04 20:00
2020-05-04,1116,20100006,1976-10-03,416863,12302976,,2020-05-04 20:00
2020-05-04,1112,20100002,1962-02-15,377098,12303213,,2020-05-04 20:00
2020-05-04,1122,20101003,1959-11-27,323095,12308292,,2020-05-04 20:00
2020-05-04,1127,20101008,1970-04-28,359775,12305663,,2020-05-04 20:00
2020-05-04,1124,20101005,1953-09-03,45202,12306613,,2020-05-04 20:00
2020-05-04,1125,20101006,1981-01-26,32869,12306219,,2020-05-04 20:00
2020-05-04,1126,20101007,1964-05-21,285841,12305653,,2020-05-04 20:00
2020-05-04,1121,20101002,1987-06-24,381315,12306589,,2020-05-04 20:00
2020-05-04,1120,20101001,1963-02-02,298609,12307922,,2020-05-04 20:00
2020-05-04,1123,20101004,1980-11-01,392794,12305919,,2020-05-04 20:00
2020-05-04,1133,20102006,1962-09-26,332386,12310307,,2020-05-04 20:00
2020-05-04,1128,20102001,1968-08-11,414592,12310457,,2020-05-04 20:00
2020-05-04,1129,20102002,1994-02-18,359629,12309714,,2020-05-04 20:00
2020-05-04,1134,20102007,1992-09-18,373939,12309909,,2020-05-04 20:00
2020-05-04,1135,20102008,1976-07-19,325121,12311084,,2020-05-04 20:00
2020-05-04,1136,20102009,1948-08-26,36498,12310298,,2020-05-04 20:00
2020-05-04,1132,20102005,1971-01-25,395794,12311901,,2020-05-04 20:00
2020-05-04,1130,20102003,1968-11-07,345622,12312565,,2020-05-04 20:00
2020-05-04,1131,20102004,1982-08-07,42285,12310545,,2020-05-04 20:00
2020-05-04,1140,20103004,1984-10-22,310289,12313961,,2020-05-04 20:00
2020-05-04,1139,20103003,1967-06-12,43975,12312761,,2020-05-04 20:00
2020-05-04,1141,20103005,1987-03-05,362245,12314024,,2020-05-04 20:00
2020-05-04,1137,20103001,1950-04-27,411882,12314515,,2020-05-04 20:00
2020-05-04,1138,20103002,1975-04-13,391367,12314257,,2020-05-04 20:00
2020-05-04,1142,20104001,1962-12-24,323553,12316817,,2020-05-04 20:00
2020-05-04,1148,20105006,1988-04-30,404005,12318700,,2020-05-04 20:00
2020-05-04,1145,20105003,1978-01-14,415270,12317970,,2020-05-04 20:00
2020-05-04,1143,20105001,1964-04-30,266635,12317571,,2020-05-04 20:00
2020-05-04,1147,20105005,1978-08-14,412904,12318796,,2020-05-04 20:00
2020-05-04,1144,20105002,1955-09-01,324218,12318819,,2020-05-04 20:00
2020-05-04,1151,20105009,1964-11-10,416822,12319264,,2020-05-04 20:00
2020-05-04,1146,20105004,1972-08-27,276491,12318567,,2020-05-04 20:00
2020-05-04,1149,20105007,1948-06-24,334179,12318667,,2020-05-04 20:00
2020-05-04,1150,20105008,1993-02-05,384258,12317776,,2020-05-04 20:00
2020-05-04,959,20085027,1955-04-17,411801,12250676,,2020-05-04 20:00
2020-05-04,1154,20106003,1967-11-26,34703,12322760,,2020-05-04 20:00
2020-05-04,1152,20106001,1954-03-25,20914,12321865,,2020-05-04 20:00
2020-05-04,1156,20106005,1981-02-03,386182,12322847,,2020-05-04 20:00
2020-05-04,1153,20106002,1958-08-30,47891,12321729,,2020-05-04 20:00
2020-05-04,1155,20106004,1990-05-20,423990,12323050,,2020-05-04 20:00
2020-05-04,1157,20106006,1979-07-10,410795,12323203,,2020-05-04 20:00
2020-05-04,894,20084001,1986-09-06,425275,12249119,,2020-05-04 20:00
2020-05-04,639,20072020,1995-08-17,424729,12203140,,2020-05-04 20:00
2020-05-04,779,20078041,1982-01-27,398203,12225935,,2020-05-04 20:00
2020-05-04,698,20074018,1988-01-31,361595,12210979,,2020-05-04 20:00
2020-05-04,1158,20107001,1985-09-17,414629,12326154,,2020-05-04 20:00
2020-05-04,1160,20107003,1988-08-23,413835,12324592,,2020-05-04 20:00
2020-05-04,1165,20108005,1950-05-03,18867,12327849,,2020-05-04 20:00
2020-05-04,1164,20108004,1964-05-28,327731,12329446,,2020-05-04 20:00
2020-05-04,424,20065005,1997-08-21,415561,12172087,,2020-05-04 20:00
2020-05-04,31,20050010,1980-12-30,421757,12101991,,2020-05-04 20:00
2020-05-04,39,20050028,1979-05-21,393812,12100164,,2020-05-04 20:00
2020-05-04,1166,20108006,1956-05-18,298132,12330163,,2020-05-04 20:00
2020-05-04,1162,20108002,1972-06-03,29441,12329408,,2020-05-04 20:00
2020-05-04,1163,20108003,1984-03-05,423568,12327626,,2020-05-04 20:00
2020-05-04,1161,20108001,1974-05-10,415044,12327913,,2020-05-04 20:00
2020-05-04,1170,20109004,1971-11-14,381826,12331473,,2020-05-04 20:00
2020-05-04,1169,20109003,1986-07-08,414240,12333161,,2020-05-04 20:00
2020-05-04,1167,20109001,1958-07-29,378528,12332390,,2020-05-04 20:00
2020-05-04,1168,20109002,1985-02-01,417780,12330674,,2020-05-04 20:00
2020-05-04,1171,20110001,1975-01-16,28125,12335507,,2020-05-04 20:00
2020-05-04,1172,20110002,1954-12-03,302582,12335517,,2020-05-04 20:00
2020-05-04,1173,20111001,1977-03-24,20742,12338151,,2020-05-04 20:00
2020-05-04,1159,20107002,1978-12-09,288616,12325379,,2020-05-04 20:00
2020-05-04,1177,20112004,1950-07-08,423036,12339826,,2020-05-04 20:00
2020-05-04,1179,20112006,1965-02-18,9804,12340210,,2020-05-04 20:00
2020-05-04,1178,20112005,1968-10-20,26070,12339378,,2020-05-04 20:00
2020-05-04,1175,20112002,1984-06-18,425037,12342064,,2020-05-04 20:00
2020-05-04,1174,20112001,1961-11-14,375710,12338736,,2020-05-04 20:00
2020-05-04,1176,20112003,1984-12-12,335007,12339518,,2020-05-04 20:00
2020-05-04,1182,20113003,1969-10-06,28529,12343820,,2020-05-04 20:00
2020-05-04,1180,20113001,1988-02-10,286390,12345244,,2020-05-04 20:00
2020-05-04,1183,20113004,1977-02-10,36319,12343434,,2020-05-04 20:00
2020-05-04,1184,20113005,1985-02-17,282419,12345373,,2020-05-04 20:00
2020-05-04,1181,20113002,1956-11-02,26721,12345408,,2020-05-04 20:00
2020-05-04,1185,20114001,1958-01-02,286899,12346261,,2020-05-04 20:00
2020-05-04,1187,20114003,1995-11-08,413554,12346236,,2020-05-04 20:00
2020-05-04,1190,20114006,1943-05-05,421586,12348510,,2020-05-04 20:00
2020-05-04,1188,20114004,1958-04-01,40646,12347541,,2020-05-04 20:00
2020-05-04,1189,20114005,1986-04-18,417498,12346178,,2020-05-04 20:00
2020-05-04,1186,20114002,1985-03-26,319016,12347370,,2020-05-04 20:00
2020-05-04,1193,20115003,1957-04-30,294662,12350529,,2020-05-04 20:00
2020-05-04,1191,20115001,1976-10-01,264833,12349709,,2020-05-04 20:00
2020-05-04,1194,20115004,1958-10-12,14675,12350596,,2020-05-04 20:00
2020-05-04,1192,20115002,1983-02-02,386469,12350524,,2020-05-04 20:00
2020-05-04,1195,20116001,1988-11-23,384768,12354496,,2020-05-04 20:00
2020-05-04,1196,20116002,1980-04-09,307835,12354124,,2020-05-04 20:00
2020-05-04,1197,20117001,1978-03-29,394323,12357106,,2020-05-04 20:00
2020-05-04,1200,20118003,1980-09-04,283477,12359287,,2020-05-04 20:00
2020-05-04,1199,20118002,1966-02-11,29850,12359247,,2020-05-04 20:00
2020-05-04,1198,20118001,1987-05-15,412580,12360716,,2020-05-04 20:00
2020-05-04,1201,20119001,1947-09-03,314443,12363171,,2020-05-04 20:00
2020-05-04,1203,20120002,1984-06-15,415884,12365349,,2020-05-04 20:00
2020-05-04,1204,20120003,1957-05-03,419254,12367499,,2020-05-04 20:00
2020-05-04,1206,20120005,1982-08-19,411600,12366092,,2020-05-04 20:00
2020-05-04,1202,20120001,1992-01-15,370071,12367915,,2020-05-04 20:00
2020-05-04,1205,20120004,1986-04-14,416050,12365618,,2020-05-04 20:00
2020-05-04,1208,20121002,1955-03-11,44749,12369559,,2020-05-04 20:00
2020-05-04,1207,20121001,1983-03-23,390782,12368828,,2020-05-04 20:00
2020-05-04,1209,20121003,1952-05-06,411454,12370138,,2020-05-04 20:00
2020-05-04,1210,20122001,1977-07-19,30254,12374060,,2020-05-04 20:00
2020-05-04,1211,20122002,1977-08-26,407291,12372423,,2020-05-04 20:00
2020-05-04,1213,20122004,1979-06-30,43299,12372283,,2020-05-04 20:00
2020-05-04,1212,20122003,1977-05-18,418989,12374006,,2020-05-04 20:00
2020-05-04,1216,20123003,1993-04-05,423258,12378233,,2020-05-04 20:00
2020-05-04,1215,20123002,1989-06-02,339245,12378000,,2020-05-04 20:00
2020-05-04,1214,20123001,1952-07-24,25467,12376655,,2020-05-04 20:00
2020-05-04,1217,20123004,1975-04-14,290517,12377864,,2020-05-04 20:00
2020-05-04,1218,20125001,1979-05-02,286672,12382167,,2020-05-04 20:00
2020-05-04,479,20066021,1959-08-19,415691,12179963,,2020-05-04 20:00
2020-05-04,713,20077004,1983-12-01,407027,12223509,,2020-05-04 20:00
2020-05-04,378,20063026,1974-11-02,30959,12164656,,2020-05-04 20:00
2020-05-04,889,20083009,1969-01-22,425322,12244665,,2020-05-04 20:00
2020-05-04,608,20071024,1964-05-01,425059,12199987,,2020-05-04 20:00
2020-05-04,883,20083003,1968-12-09,36139,12244069,,2020-05-04 20:00
2020-05-04,277,20059023,1965-07-22,312320,12145415,,2020-05-04 20:00
2020-05-04,878,20082009,1983-05-21,423514,12239958,,2020-05-04 20:00
2020-05-04,701,20074021,1957-12-01,367655,12211324,,2020-05-04 20:00
2020-05-04,697,20074017,1967-03-23,403541,12210912,,2020-05-04 20:00
2020-05-04,254,20058026,1990-03-27,401145,12141277,,2020-05-04 20:00
2020-05-04,643,20072024,1976-11-23,420923,12203980,,2020-05-04 20:00
2020-05-04,788,20079008,1951-04-02,384023,12228998,,2020-05-04 20:00
2020-05-04,737,20077031,1998-03-06,400456,12222467,,2020-05-04 20:00
2020-05-04,396,20064010,1987-08-02,424930,12167614,,2020-05-04 20:00
2020-05-04,547,20070012,1971-09-19,403699,12191454,,2020-05-04 20:00
2020-05-04,824,20080013,1954-05-13,35481,12233134,,2020-05-04 20:00
2020-05-04,549,20070014,1972-02-21,7975,12192507,,2020-05-04 20:00
2020-05-04,398,20064012,1978-07-23,401675,12170485,,2020-05-04 20:00
2020-05-04,400,20064014,1969-05-18,365955,12167560,,2020-05-04 20:00
2020-05-04,872,20082003,1995-08-26,416910,12242446,,2020-05-04 20:00
2020-05-04,253,20058025,1974-07-20,41569,12138881,,2020-05-04 20:00
2020-05-04,614,20071031,1944-09-10,418377,12196535,,2020-05-04 20:00
2020-05-04,284,20059031,1976-07-23,275280,12143492,,2020-05-04 20:00
2020-05-04,159,20056009,1998-05-12,420967,12129713,,2020-05-04 20:00
2020-05-04,828,20080017,1956-06-13,425176,12232886,,2020-05-04 20:00
2020-05-04,527,20068008,1963-10-09,425039,12185329,,2020-05-04 20:00
2020-05-04,432,20065013,1954-06-03,50765,12174953,,2020-05-04 20:00
2020-05-04,433,20065014,1952-11-06,420372,12171953,,2020-05-04 20:00
2020-05-04,571,20070037,1949-02-12,392149,12192942,,2020-05-04 20:00
2020-05-04,515,20067027,1982-01-20,394199,12182938,,2020-05-04 20:00
2020-05-04,653,20072034,1985-08-26,424951,12204776,,2020-05-04 20:00
2020-05-04,699,20074019,1977-06-12,359800,12211622,,2020-05-04 20:00
2020-05-04,801,20079022,1984-02-25,12524,12231059,,2020-05-04 20:00
2020-05-04,226,20057043,1961-07-09,381861,12132404,,2020-05-04 20:00
2020-05-04,397,20064011,1968-03-31,21241,12168478,,2020-05-04 20:00
2020-05-04,840,20081003,1962-05-24,53190,12237013,,2020-05-04 20:00
2020-05-04,781,20079001,1967-05-02,47122,12230383,,2020-05-04 20:00
2020-05-04,393,20064007,1963-02-11,312273,12168537,,2020-05-04 20:00
2020-05-04,292,20060007,1977-09-31,394654,12151790,,2020-05-04 20:00
2020-05-04,516,20067028,1964-06-14,50891,12183695,,2020-05-04 20:00
2020-05-04,687,20074007,1962-02-01,28539,12211895,,2020-05-04 20:00
2020-05-04,805,20079026,1979-02-21,387188,12230947,,2020-05-04 20:00
2020-05-04,848,20081011,1965-11-10,51248,12237742,,2020-05-04 20:00
2020-05-04,771,20078033,1978-08-24,381681,12224932,,2020-05-04 20:00
2020-05-04,318,20061008,1991-12-27,424866,12155524,,2020-05-04 20:00
2020-05-04,175,20056028,1969-12-03,393945,12129205,,2020-05-04 20:00
2020-05-04,795,20079016,1960-11-05,425224,12231216,,2020-05-04 20:00
2020-05-04,688,20074008,1986-01-16,378347,12210383,,2020-05-04 20:00
2020-05-04,338,20061030,1984-01-17,16848,12154570,,2020-05-04 20:00
2020-05-04,356,20062015,1956-10-09,424790,12156686,,2020-05-04 20:00
2020-05-04,363,20063009,1970-07-16,47009,12162080,,2020-05-04 20:00
2020-05-04,605,20071020,1950-08-17,406933,12197115,,2020-05-04 20:00
2020-05-04,858,20081022,1972-12-17,420978,12238172,,2020-05-04 20:00
2020-05-04,538,20070003,1986-04-10,406955,12193225,,2020-05-04 20:00
2020-05-04,189,20057002,1963-08-25,31691,12135831,,2020-05-04 20:00
2020-05-04,869,20081033,1951-02-26,301727,12238401,,2020-05-04 20:00
2020-05-04,844,20081007,1976-03-02,389570,12237420,,2020-05-04 20:00
2020-05-04,773,20078035,1951-07-05,35869,12226046,,2020-05-04 20:00
2020-05-04,441,20065022,1951-12-20,25072,12171643,,2020-05-04 20:00
2020-05-04,371,20063019,1972-07-19,424490,12161598,,2020-05-04 20:00
2020-05-04,460,20066002,1964-11-16,305809,12178587,,2020-05-04 20:00
2020-05-04,164,20056015,1970-04-16,22092,12126558,,2020-05-04 20:00
2020-05-04,823,20080012,1985-02-28,415312,12234750,,2020-05-04 20:00
2020-05-04,462,20066004,1974-03-23,338421,12175801,,2020-05-04 20:00
2020-05-04,721,20077012,1956-10-22,24812,12219628,,2020-05-04 20:00
2020-05-04,345,20062002,1968-09-24,38719,12156505,,2020-05-04 20:00
2020-05-04,476,20066018,1968-02-04,424873,12178687,,2020-05-04 20:00
2020-05-04,426,20065007,1978-01-23,20293,12173072,,2020-05-04 20:00
2020-05-04,427,20065008,1980-07-15,321415,12173062,,2020-05-04 20:00
2020-05-04,862,20081026,1966-03-05,425352,12238038,,2020-05-04 20:00
2020-05-04,157,20056007,1951-04-21,41199,12128735,,2020-05-04 20:00
2020-05-04,332,20061023,1960-12-16,370513,12154484,,2020-05-04 20:00
2020-05-04,876,20082007,1960-03-10,22231,12240848,,2020-05-04 20:00
2020-05-04,221,20057038,1957-11-13,424733,12136123,,2020-05-04 20:00
2020-05-04,783,20079003,1973-09-14,391852,12230264,,2020-05-04 20:00
2020-05-04,352,20062011,1968-04-28,424016,12158685,,2020-05-04 20:00
2020-05-04,430,20065011,1988-01-15,415396,12172181,,2020-05-04 20:00
2020-05-04,564,20070030,1967-12-02,420490,12194183,,2020-05-04 20:00
2020-05-04,660,20073004,1956-11-07,419995,12205590,,2020-05-04 20:00
2020-05-04,758,20078019,1955-04-22,335865,12224208,,2020-05-04 20:00
2020-05-04,372,20063020,1960-06-29,364886,12163362,,2020-05-04 20:00
2020-05-04,543,20070008,1988-02-13,310656,12192707,,2020-05-04 20:00
2020-05-04,658,20073002,1980-11-24,377732,12206787,,2020-05-04 20:00
2020-05-04,150,20055009,1969-05-22,376664,12125750,,2020-05-04 20:00
2020-05-04,428,20065009,1954-10-29,38764,12171415,,2020-05-04 20:00
2020-05-04,438,20065019,1975-02-24,23021,12174148,,2020-05-04 20:00
2020-05-04,380,20063028,1968-02-14,31802,12162060,,2020-05-04 20:00
2020-05-04,619,20071036,1955-09-18,48069,12197239,,2020-05-04 20:00
2020-05-04,664,20073008,1961-11-28,275751,12206145,,2020-05-04 20:00
2020-05-04,262,20059006,1949-03-08,289363,12146267,,2020-05-04 20:00
2020-05-04,260,20059003,1975-01-05,418887,12144039,,2020-05-04 20:00
2020-05-04,513,20067025,1955-10-05,38570,12183843,,2020-05-04 20:00
2020-05-04,322,20061012,1962-02-14,301784,12154617,,2020-05-04 20:00
2020-05-04,272,20059017,1972-04-10,420050,12145540,,2020-05-04 20:00
2020-05-04,759,20078020,1957-11-27,414515,12226768,,2020-05-04 20:00
2020-05-04,807,20079028,1995-03-12,425234,12228807,,2020-05-04 20:00
